,dateFrom,dateTo,flightFrom,flightTo,price,airline,flightDur,stayLen,searchAdv
364,2017-11-01,2017-11-05,WAW,ICN,1817,Turkish Airlines,19,4,53
365,2017-11-01,2017-11-05,WAW,ICN,1756,Turkish Airlines,19,4,53
366,2017-11-01,2017-11-05,WAW,ICN,1770,Air China,14,4,53
367,2017-11-01,2017-11-05,WAW,ICN,1988,Air China,19,4,53
368,2017-11-01,2017-11-05,WAW,ICN,2186,Turkish Airlines,19,4,53
369,2017-11-01,2017-11-05,WAW,ICN,2216,Lufthansa,13,4,53
370,2017-11-02,2017-11-06,WAW,ICN,2469,Turkish Airlines,19,4,54
371,2017-11-02,2017-11-06,WAW,ICN,2470,China Southern,32,4,54
372,2017-11-02,2017-11-06,WAW,ICN,2507,KLM,18,4,54
373,2017-11-02,2017-11-06,WAW,ICN,2543,Air France,17,4,54
374,2017-11-02,2017-11-06,WAW,ICN,2579,Lufthansa,13,4,54
375,2017-11-02,2017-11-06,WAW,ICN,2815,Lufthansa,20,4,54
376,2017-11-02,2017-11-06,WAW,ICN,2469,Lufthansa,21,4,54
377,2017-11-02,2017-11-06,WAW,ICN,2469,Air France,30,4,54
378,2017-11-02,2017-11-06,WAW,ICN,2470,KLM,18,4,54
379,2017-11-02,2017-11-06,WAW,ICN,2507,Air France,35,4,54
380,2017-10-02,2017-10-23,WAW,ICN,1755,Air France,17,21,21
381,2017-10-02,2017-10-23,WAW,ICN,1760,Air France,17,21,21
382,2017-10-02,2017-10-23,WAW,ICN,1761,Air France,17,21,21
383,2017-10-02,2017-10-23,WAW,ICN,1767,Air France,15,21,21
384,2017-10-02,2017-10-23,WAW,ICN,1793,Air France,31,21,21
385,2017-10-02,2017-10-23,WAW,ICN,1794,Air France,35,21,21
386,2017-10-02,2017-10-23,WAW,ICN,1805,Air France,31,21,21
387,2017-10-02,2017-10-23,WAW,ICN,1840,Air France,17,21,21
388,2017-10-02,2017-10-23,WAW,ICN,1911,Air France,35,21,21
389,2017-10-02,2017-10-23,WAW,ICN,1946,Air France,17,21,21
390,2017-10-03,2017-10-24,WAW,ICN,1954,KLM,25,21,22
391,2017-10-03,2017-10-24,WAW,ICN,1955,KLM,19,21,22
392,2017-10-03,2017-10-24,WAW,ICN,1959,KLM,14,21,22
393,2017-10-03,2017-10-24,WAW,ICN,1960,KLM,19,21,22
394,2017-10-03,2017-10-24,WAW,ICN,1978,Air France,25,21,22
395,2017-10-03,2017-10-24,WAW,ICN,1979,Air France,25,21,22
396,2017-10-03,2017-10-24,WAW,ICN,1991,KLM,14,21,22
397,2017-10-03,2017-10-24,WAW,ICN,1996,KLM,14,21,22
398,2017-10-03,2017-10-24,WAW,ICN,1999,Air France,18,21,22
399,2017-10-03,2017-10-24,WAW,ICN,2054,Air France,25,21,22
400,2017-10-04,2017-10-25,WAW,ICN,2529,Qatar Airways,15,21,23
401,2017-10-04,2017-10-25,WAW,ICN,2542,Qatar Airways,15,21,23
402,2017-10-04,2017-10-25,WAW,ICN,2769,Air France,17,21,23
403,2017-10-04,2017-10-25,WAW,ICN,2770,Air France,17,21,23
404,2017-10-04,2017-10-25,WAW,ICN,2868,KLM,18,21,23
405,2017-10-04,2017-10-25,WAW,ICN,2893,Emirates,18,21,23
406,2017-10-04,2017-10-25,WAW,ICN,3203,Air France,17,21,23
407,2017-10-04,2017-10-25,WAW,ICN,3208,Air France,17,21,23
408,2017-10-04,2017-10-25,WAW,ICN,3371,KLM,35,21,23
409,2017-10-04,2017-10-25,WAW,ICN,3466,KLM,19,21,23
410,2017-10-06,2017-10-27,WAW,ICN,3784,Qatar Airways,22,21,25
411,2017-10-06,2017-10-27,WAW,ICN,4425,Qatar Airways,16,21,25
412,2017-10-06,2017-10-27,WAW,ICN,4725,KLM,14,21,25
413,2017-10-06,2017-10-27,WAW,ICN,5226,KLM,14,21,25
414,2017-10-06,2017-10-27,WAW,ICN,5396,KLM,19,21,25
415,2017-10-06,2017-10-27,WAW,ICN,9206,Emirates,18,21,25
416,2017-10-06,2017-10-27,WAW,ICN,9967,Alitalia,19,21,25
417,2017-10-06,2017-10-27,WAW,ICN,11367,Finnair,12,21,25
418,2017-10-06,2017-10-27,WAW,ICN,60700,Emirates,18,21,25
419,2017-10-06,2017-10-27,WAW,ICN,72436,Delta,29,21,25
420,2017-11-03,2017-11-24,WAW,ICN,1998,LOT,9,21,53
421,2017-11-03,2017-11-24,WAW,ICN,2261,Turkish Airlines,19,21,53
422,2017-11-03,2017-11-24,WAW,ICN,2484,KLM,18,21,53
423,2017-11-03,2017-11-24,WAW,ICN,2822,KLM,25,21,53
424,2017-11-03,2017-11-24,WAW,ICN,3492,KLM,18,21,53
425,2017-11-03,2017-11-24,WAW,ICN,3878,Emirates,19,21,53
426,2017-11-03,2017-11-24,WAW,ICN,4038,Finnair,12,21,53
427,2017-11-03,2017-11-24,WAW,ICN,8760,Czech Airlines,33,21,53
428,2017-11-03,2017-11-24,WAW,ICN,32725,Emirates,19,21,53
429,2017-11-03,2017-11-24,WAW,ICN,59300,Delta,38,21,53
430,2017-11-04,2017-11-25,WAW,ICN,2835,LOT,9,21,54
431,2017-11-04,2017-11-25,WAW,ICN,3068,Qatar Airways,16,21,54
432,2017-11-04,2017-11-25,WAW,ICN,3466,KLM,18,21,54
433,2017-11-04,2017-11-25,WAW,ICN,3916,KLM,25,21,54
434,2017-11-04,2017-11-25,WAW,ICN,4178,Emirates,19,21,54
435,2017-11-04,2017-11-25,WAW,ICN,4254,KLM,18,21,54
436,2017-11-04,2017-11-25,WAW,ICN,4608,Emirates,19,21,54
437,2017-11-04,2017-11-25,WAW,ICN,4948,Finnair,12,21,54
438,2017-11-04,2017-11-25,WAW,ICN,32725,Emirates,19,21,54
439,2017-11-04,2017-11-25,WAW,ICN,59300,Delta,38,21,54
440,2017-11-05,2017-11-26,WAW,ICN,3373,Emirates,19,21,55
441,2017-11-05,2017-11-26,WAW,ICN,3754,Air China,19,21,55
442,2017-11-05,2017-11-26,WAW,ICN,3830,KLM,15,21,55
443,2017-11-05,2017-11-26,WAW,ICN,3855,KLM,18,21,55
444,2017-11-05,2017-11-26,WAW,ICN,4043,KLM,19,21,55
445,2017-11-05,2017-11-26,WAW,ICN,4196,Air China,19,21,55
446,2017-11-05,2017-11-26,WAW,ICN,4833,Finnair,12,21,55
447,2017-11-05,2017-11-26,WAW,ICN,6593,Czech Airlines,33,21,55
448,2017-11-05,2017-11-26,WAW,ICN,32725,Emirates,19,21,55
449,2017-11-05,2017-11-26,WAW,ICN,57499,Delta,38,21,55
450,2017-10-15,2017-11-05,WAW,ICN,3423,Turkish Airlines,16,21,34
451,2017-10-15,2017-11-05,WAW,ICN,3728,Emirates,18,21,34
452,2017-10-15,2017-11-05,WAW,ICN,3823,Turkish Airlines,21,21,34
453,2017-10-15,2017-11-05,WAW,ICN,4254,KLM,19,21,34
454,2017-10-15,2017-11-05,WAW,ICN,4466,KLM,26,21,34
455,2017-10-15,2017-11-05,WAW,ICN,4677,KLM,14,21,34
456,2017-10-15,2017-11-05,WAW,ICN,6027,Finnair,12,21,34
457,2017-10-15,2017-11-05,WAW,ICN,9657,Alitalia,19,21,34
458,2017-10-15,2017-11-05,WAW,ICN,32725,Emirates,18,21,34
459,2017-10-15,2017-11-05,WAW,ICN,60950,Delta,39,21,34
460,2017-10-16,2017-11-06,WAW,ICN,2976,Qatar Airways,15,21,35
461,2017-10-16,2017-11-06,WAW,ICN,2978,Emirates,18,21,35
462,2017-10-16,2017-11-06,WAW,ICN,2988,Qatar Airways,15,21,35
463,2017-10-16,2017-11-06,WAW,ICN,3492,KLM,14,21,35
464,2017-10-16,2017-11-06,WAW,ICN,3517,KLM,14,21,35
465,2017-10-16,2017-11-06,WAW,ICN,3777,KLM,14,21,35
466,2017-10-16,2017-11-06,WAW,ICN,4623,Finnair,12,21,35
467,2017-10-16,2017-11-06,WAW,ICN,5340,Etihad Airways,22,21,35
468,2017-10-16,2017-11-06,WAW,ICN,5783,Czech Airlines,32,21,35
469,2017-10-16,2017-11-06,WAW,ICN,32725,Emirates,18,21,35
470,2017-10-17,2017-11-07,WAW,ICN,3163,Finnair,12,21,36
471,2017-10-17,2017-11-07,WAW,ICN,5115,Etihad Airways,22,21,36
472,2017-10-17,2017-11-07,WAW,ICN,2976,Qatar Airways,15,21,36
473,2017-10-17,2017-11-07,WAW,ICN,2978,Emirates,18,21,36
474,2017-10-17,2017-11-07,WAW,ICN,5113,Air China,14,21,36
475,2017-10-04,2017-11-01,WAW,ICN,2529,Qatar Airways,15,28,23
476,2017-10-04,2017-11-01,WAW,ICN,2542,Qatar Airways,15,28,23
477,2017-10-04,2017-11-01,WAW,ICN,2892,Emirates,18,28,23
478,2017-10-04,2017-11-01,WAW,ICN,2915,China Southern,33,28,23
479,2017-10-04,2017-11-01,WAW,ICN,2934,China Southern,31,28,23
480,2017-10-04,2017-11-01,WAW,ICN,3464,Air France,17,28,23
481,2017-10-04,2017-11-01,WAW,ICN,3469,Air France,17,28,23
482,2017-10-04,2017-11-01,WAW,ICN,3633,Air France,17,28,23
483,2017-10-04,2017-11-01,WAW,ICN,3771,KLM,19,28,23
484,2017-10-04,2017-11-01,WAW,ICN,3982,KLM,14,28,23
485,2017-10-05,2017-11-02,WAW,ICN,3333,China Southern,33,28,24
486,2017-10-05,2017-11-02,WAW,ICN,3360,China Southern,33,28,24
487,2017-10-05,2017-11-02,WAW,ICN,3543,China Southern,33,28,24
488,2017-10-05,2017-11-02,WAW,ICN,3543,China Southern,33,28,24
489,2017-10-05,2017-11-02,WAW,ICN,3716,Turkish Airlines,21,28,24
490,2017-10-05,2017-11-02,WAW,ICN,3851,Air France,17,28,24
491,2017-10-06,2017-11-03,WAW,ICN,3843,Qatar Airways,22,28,25
492,2017-10-06,2017-11-03,WAW,ICN,4459,Qatar Airways,16,28,25
493,2017-10-06,2017-11-03,WAW,ICN,4635,Qatar Airways,22,28,25
494,2017-10-06,2017-11-03,WAW,ICN,4743,LOT,9,28,25
495,2017-10-06,2017-11-03,WAW,ICN,5160,Air France,17,28,25
496,2017-10-06,2017-11-03,WAW,ICN,5452,Air France,17,28,25
497,2017-10-07,2017-11-04,WAW,ICN,5498,Etihad Airways,39,28,26
498,2017-10-07,2017-11-04,WAW,ICN,5881,Aeroflot,16,28,26
499,2017-10-07,2017-11-04,WAW,ICN,5917,Aeroflot,16,28,26
500,2017-10-07,2017-11-04,WAW,ICN,6218,Qatar Airways,16,28,26
501,2017-10-07,2017-11-04,WAW,ICN,6340,Qatar Airways,16,28,26
502,2017-10-07,2017-11-04,WAW,ICN,7846,Qatar Airways,16,28,26
503,2017-10-07,2017-11-04,WAW,ICN,8020,Air France,17,28,26
504,2017-10-07,2017-11-04,WAW,ICN,8187,Air France,17,28,26
505,2017-10-07,2017-11-04,WAW,ICN,8246,KLM,18,28,26
506,2017-10-15,2017-11-05,WAW,ICN,2618,Emirates,18,21,34
507,2017-10-15,2017-11-05,WAW,ICN,3406,Lufthansa,13,21,34
508,2017-10-15,2017-11-05,WAW,ICN,3765,Air France,17,21,34
509,2017-10-15,2017-11-05,WAW,ICN,2804,Lufthansa,31,21,34
510,2017-10-15,2017-11-05,WAW,ICN,2807,Lufthansa,35,21,34
511,2017-10-15,2017-11-05,WAW,ICN,2829,Lufthansa,31,21,34
512,2017-10-15,2017-11-05,WAW,ICN,2851,Lufthansa,35,21,34
513,2017-10-15,2017-11-05,WAW,ICN,2911,Lufthansa,35,21,34
514,2017-10-15,2017-11-05,WAW,ICN,2915,Lufthansa,31,21,34
515,2017-10-15,2017-11-05,WAW,ICN,2936,Lufthansa,35,21,34
516,2017-10-16,2017-11-06,WAW,ICN,1990,Air France,17,21,35
517,2017-10-16,2017-11-06,WAW,ICN,2114,Lufthansa,33,21,35
518,2017-10-16,2017-11-06,WAW,ICN,2117,Lufthansa,33,21,35
519,2017-10-16,2017-11-06,WAW,ICN,2136,Lufthansa,33,21,35
520,2017-10-16,2017-11-06,WAW,ICN,2168,Lufthansa,33,21,35
521,2017-10-16,2017-11-06,WAW,ICN,2184,Air France,17,21,35
522,2017-10-16,2017-11-06,WAW,ICN,2423,Emirates,18,21,35
523,2017-10-16,2017-11-06,WAW,ICN,2521,Air France,17,21,35
524,2017-10-16,2017-11-06,WAW,ICN,2600,Turkish Airlines,16,21,35
525,2017-10-16,2017-11-06,WAW,ICN,2621,Emirates,18,21,35
526,2017-10-17,2017-11-07,WAW,ICN,1986,Air France,17,21,36
527,2017-10-17,2017-11-07,WAW,ICN,2024,Air France,31,21,36
528,2017-10-17,2017-11-07,WAW,ICN,2062,Air France,17,21,36
529,2017-10-17,2017-11-07,WAW,ICN,2083,Air France,17,21,36
530,2017-10-17,2017-11-07,WAW,ICN,2101,Air France,35,21,36
531,2017-10-17,2017-11-07,WAW,ICN,2122,Air France,28,21,36
532,2017-10-17,2017-11-07,WAW,ICN,2169,Air France,17,21,36
533,2017-10-17,2017-11-07,WAW,ICN,2173,KLM,18,21,36
534,2017-10-17,2017-11-07,WAW,ICN,2174,Air France,17,21,36
535,2017-10-17,2017-11-07,WAW,ICN,2204,Air France,35,21,36
536,2018-02-23,2018-03-16,WAW,ICN,3103,Qatar Airways,21,21,162
537,2018-02-23,2018-03-16,WAW,ICN,3274,Emirates,19,21,162
538,2018-02-23,2018-03-16,WAW,ICN,3441,LOT,9,21,162
539,2018-02-23,2018-03-16,WAW,ICN,3581,KLM,18,21,162
540,2018-02-23,2018-03-16,WAW,ICN,3792,KLM,25,21,162
541,2018-02-23,2018-03-16,WAW,ICN,4255,KLM,18,21,162
542,2018-02-23,2018-03-16,WAW,ICN,4942,Finnair,12,21,162
543,2018-02-23,2018-03-16,WAW,ICN,5097,Czech Airlines,31,21,162
544,2018-02-23,2018-03-16,WAW,ICN,32727,Emirates,19,21,162
545,2018-02-23,2018-03-16,WAW,ICN,59313,Delta,32,21,162
546,2018-02-24,2018-03-17,WAW,ICN,3038,Finnair,12,21,163
547,2018-02-24,2018-03-17,WAW,ICN,3246,KLM,25,21,163
548,2018-02-24,2018-03-17,WAW,ICN,3264,Qatar Airways,16,21,163
549,2018-02-24,2018-03-17,WAW,ICN,3277,Qatar Airways,16,21,163
550,2018-02-24,2018-03-17,WAW,ICN,3729,Emirates,19,21,163
551,2018-02-24,2018-03-17,WAW,ICN,3824,Emirates,19,21,163
552,2018-02-24,2018-03-17,WAW,ICN,3917,KLM,18,21,163
553,2018-02-24,2018-03-17,WAW,ICN,4255,KLM,25,21,163
554,2018-02-24,2018-03-17,WAW,ICN,32727,Emirates,19,21,163
555,2018-02-24,2018-03-17,WAW,ICN,59313,Delta,39,21,163
556,2018-02-25,2018-03-18,WAW,ICN,2645,LOT,10,21,164
557,2018-02-25,2018-03-18,WAW,ICN,3163,Finnair,12,21,164
558,2018-02-25,2018-03-18,WAW,ICN,3329,Emirates,19,21,164
559,2018-02-25,2018-03-18,WAW,ICN,3518,KLM,18,21,164
560,2018-02-25,2018-03-18,WAW,ICN,3731,KLM,25,21,164
561,2018-02-25,2018-03-18,WAW,ICN,3744,Air China,19,21,164
562,2018-02-25,2018-03-18,WAW,ICN,4255,KLM,18,21,164
563,2018-02-25,2018-03-18,WAW,ICN,7705,Czech Airlines,33,21,164
564,2018-02-25,2018-03-18,WAW,ICN,32727,Emirates,19,21,164
565,2018-02-25,2018-03-18,WAW,ICN,57444,Delta,39,21,164
566,2018-02-26,2018-03-19,WAW,ICN,2458,Qatar Airways,16,21,165
567,2018-02-26,2018-03-19,WAW,ICN,2471,Qatar Airways,16,21,165
568,2018-02-26,2018-03-19,WAW,ICN,2499,Emirates,19,21,165
569,2018-02-26,2018-03-19,WAW,ICN,3038,Finnair,12,21,165
570,2018-02-26,2018-03-19,WAW,ICN,3370,KLM,18,21,165
571,2018-02-26,2018-03-19,WAW,ICN,3706,KLM,14,21,165
572,2018-02-26,2018-03-19,WAW,ICN,3792,KLM,25,21,165
573,2018-02-26,2018-03-19,WAW,ICN,4625,Czech Airlines,33,21,165
574,2018-02-26,2018-03-19,WAW,ICN,32727,Emirates,19,21,165
575,2018-02-26,2018-03-19,WAW,ICN,55575,Delta,32,21,165
576,2018-02-27,2018-03-20,WAW,ICN,1796,Air France,30,21,166
577,2018-02-27,2018-03-20,WAW,ICN,2485,KLM,18,21,166
578,2018-02-27,2018-03-20,WAW,ICN,2499,Emirates,19,21,166
579,2018-02-27,2018-03-20,WAW,ICN,2663,Finnair,12,21,166
580,2018-02-27,2018-03-20,WAW,ICN,2823,KLM,25,21,166
581,2018-02-27,2018-03-20,WAW,ICN,2977,Turkish Airlines,21,21,166
582,2018-02-27,2018-03-20,WAW,ICN,3156,KLM,18,21,166
583,2018-02-27,2018-03-20,WAW,ICN,4245,Turkish Airlines,21,21,166
584,2018-02-27,2018-03-20,WAW,ICN,4315,Czech Airlines,19,21,166
585,2018-02-28,2018-03-21,WAW,ICN,2823,KLM,18,21,167
586,2018-02-28,2018-03-21,WAW,ICN,2840,KLM,18,21,167
587,2018-02-28,2018-03-21,WAW,ICN,2913,Finnair,12,21,167
588,2018-02-28,2018-03-21,WAW,ICN,3034,KLM,25,21,167
589,2018-02-28,2018-03-21,WAW,ICN,3129,Emirates,19,21,167
590,2018-02-28,2018-03-21,WAW,ICN,4625,Czech Airlines,33,21,167
591,2018-02-28,2018-03-21,WAW,ICN,32727,Emirates,19,21,167
592,2018-02-28,2018-03-21,WAW,ICN,55575,Delta,32,21,167
593,2018-02-05,2018-02-26,WAW,ICN,3114,Qatar Airways,16,21,144
594,2018-02-05,2018-02-26,WAW,ICN,3641,LOT,9,21,144
595,2018-02-05,2018-02-26,WAW,ICN,4409,Emirates,19,21,144
596,2018-02-05,2018-02-26,WAW,ICN,4889,KLM,14,21,144
597,2018-02-05,2018-02-26,WAW,ICN,4962,KLM,18,21,144
598,2018-02-05,2018-02-26,WAW,ICN,5524,KLM,25,21,144
599,2018-02-05,2018-02-26,WAW,ICN,7705,Czech Airlines,33,21,144
600,2018-02-05,2018-02-26,WAW,ICN,15202,Finnair,12,21,144
601,2018-02-05,2018-02-26,WAW,ICN,32727,Emirates,19,21,144
602,2018-02-05,2018-02-26,WAW,ICN,55575,Delta,39,21,144
603,2018-02-06,2018-02-27,WAW,ICN,3659,Emirates,19,21,145
604,2018-02-06,2018-02-27,WAW,ICN,4122,Turkish Airlines,21,21,145
605,2018-02-06,2018-02-27,WAW,ICN,5050,Turkish Airlines,21,21,145
606,2018-02-06,2018-02-27,WAW,ICN,5097,Czech Airlines,19,21,145
607,2018-02-06,2018-02-27,WAW,ICN,5548,KLM,18,21,145
608,2018-02-06,2018-02-27,WAW,ICN,5820,Air France,14,21,145
609,2018-02-06,2018-02-27,WAW,ICN,7705,Czech Airlines,33,21,145
610,2018-02-06,2018-02-27,WAW,ICN,7952,Finnair,12,21,145
611,2018-02-06,2018-02-27,WAW,ICN,8878,KLM,14,21,145
612,2018-02-06,2018-02-27,WAW,ICN,55575,Delta,32,21,145
613,2018-02-07,2018-02-28,WAW,ICN,2168,Air France,44,21,146
614,2018-02-07,2018-02-28,WAW,ICN,3659,Emirates,19,21,146
615,2018-02-07,2018-02-28,WAW,ICN,5125,KLM,14,21,146
616,2018-02-07,2018-02-28,WAW,ICN,5462,Turkish Airlines,19,21,146
617,2018-02-07,2018-02-28,WAW,ICN,5760,KLM,25,21,146
618,2018-02-07,2018-02-28,WAW,ICN,5791,Turkish Airlines,19,21,146
619,2018-02-07,2018-02-28,WAW,ICN,6427,Finnair,12,21,146
620,2018-02-07,2018-02-28,WAW,ICN,7705,Czech Airlines,33,21,146
621,2018-02-07,2018-02-28,WAW,ICN,9086,KLM,18,21,146
622,2018-02-07,2018-02-28,WAW,ICN,32727,Emirates,19,21,146
623,2018-02-09,2018-03-02,WAW,ICN,3103,Qatar Airways,21,21,148
624,2018-02-09,2018-03-02,WAW,ICN,3791,LOT,9,21,148
625,2018-02-09,2018-03-02,WAW,ICN,4159,Emirates,19,21,148
626,2018-02-09,2018-03-02,WAW,ICN,4467,KLM,14,21,148
627,2018-02-09,2018-03-02,WAW,ICN,4678,KLM,25,21,148
628,2018-02-09,2018-03-02,WAW,ICN,4914,KLM,14,21,148
629,2018-02-09,2018-03-02,WAW,ICN,5097,Czech Airlines,31,21,148
630,2018-02-09,2018-03-02,WAW,ICN,6827,Finnair,12,21,148
631,2018-02-09,2018-03-02,WAW,ICN,32727,Emirates,19,21,148
632,2018-02-09,2018-03-02,WAW,ICN,59313,Delta,32,21,148
633,2018-02-10,2018-03-03,WAW,ICN,3364,Qatar Airways,16,21,149
634,2018-02-10,2018-03-03,WAW,ICN,3516,LOT,9,21,149
635,2018-02-10,2018-03-03,WAW,ICN,3709,Emirates,19,21,149
636,2018-02-10,2018-03-03,WAW,ICN,5313,KLM,18,21,149
637,2018-02-10,2018-03-03,WAW,ICN,5373,Air France,17,21,149
638,2018-02-10,2018-03-03,WAW,ICN,5548,KLM,25,21,149
639,2018-02-10,2018-03-03,WAW,ICN,6227,Finnair,12,21,149
640,2018-02-10,2018-03-03,WAW,ICN,10520,Alitalia,38,21,149
641,2018-02-10,2018-03-03,WAW,ICN,32727,Emirates,19,21,149
642,2018-02-10,2018-03-03,WAW,ICN,59313,Delta,39,21,149
643,2017-12-28,2018-01-18,WAW,ICN,2038,LOT,9,21,105
644,2017-12-28,2018-01-18,WAW,ICN,2909,KLM,19,21,105
645,2017-12-28,2018-01-18,WAW,ICN,2927,KLM,14,21,105
646,2017-12-28,2018-01-18,WAW,ICN,3057,KLM,15,21,105
647,2017-12-28,2018-01-18,WAW,ICN,3382,Korean Air,14,21,105
648,2017-12-28,2018-01-18,WAW,ICN,4009,Emirates,25,21,105
649,2017-12-28,2018-01-18,WAW,ICN,4159,Emirates,19,21,105
650,2017-12-28,2018-01-18,WAW,ICN,4198,Finnair,12,21,105
651,2017-12-28,2018-01-18,WAW,ICN,4850,Czech Airlines,14,21,105
652,2017-12-28,2018-01-18,WAW,ICN,57444,Delta,32,21,105
653,2017-12-29,2018-01-19,WAW,ICN,3163,Finnair,12,21,106
654,2017-12-29,2018-01-19,WAW,ICN,3226,KLM,18,21,106
655,2017-12-29,2018-01-19,WAW,ICN,3237,Turkish Airlines,21,21,106
656,2017-12-29,2018-01-19,WAW,ICN,3564,KLM,25,21,106
657,2017-12-29,2018-01-19,WAW,ICN,3900,KLM,18,21,106
658,2017-12-29,2018-01-19,WAW,ICN,4067,Turkish Airlines,21,21,106
659,2017-12-29,2018-01-19,WAW,ICN,4359,Emirates,19,21,106
660,2017-12-29,2018-01-19,WAW,ICN,7163,Alitalia,38,21,106
661,2017-12-29,2018-01-19,WAW,ICN,32727,Emirates,19,21,106
662,2017-12-29,2018-01-19,WAW,ICN,59313,Delta,39,21,106
663,2018-03-01,2018-03-29,WAW,ICN,2066,Lufthansa,13,28,162
664,2018-03-01,2018-03-29,WAW,ICN,2066,Lufthansa,20,28,162
665,2018-03-01,2018-03-29,WAW,ICN,2079,Lufthansa,13,28,162
666,2018-03-01,2018-03-29,WAW,ICN,2079,Lufthansa,18,28,162
667,2018-03-01,2018-03-29,WAW,ICN,2079,Lufthansa,21,28,162
668,2018-03-01,2018-03-29,WAW,ICN,2086,Lufthansa,13,28,162
669,2018-03-01,2018-03-29,WAW,ICN,2086,Lufthansa,13,28,162
670,2018-03-01,2018-03-29,WAW,ICN,2086,Lufthansa,20,28,162
671,2018-03-01,2018-03-29,WAW,ICN,2086,Lufthansa,20,28,162
672,2018-03-01,2018-03-29,WAW,ICN,2096,Lufthansa,21,28,162
673,2018-03-02,2018-03-30,WAW,ICN,1841,Air China,14,28,163
674,2018-03-02,2018-03-30,WAW,ICN,2123,Qatar Airways,17,28,163
675,2018-03-02,2018-03-30,WAW,ICN,2125,Qatar Airways,23,28,163
676,2018-03-02,2018-03-30,WAW,ICN,2130,Lufthansa,13,28,163
677,2018-03-02,2018-03-30,WAW,ICN,2155,Air China,15,28,163
678,2018-03-02,2018-03-30,WAW,ICN,2499,Air France,25,28,163
679,2018-03-02,2018-03-30,WAW,ICN,2669,Air France,25,28,163
680,2018-03-02,2018-03-30,WAW,ICN,2723,Air France,25,28,163
681,2018-03-02,2018-03-30,WAW,ICN,7222,Finnair,12,28,163
682,2018-03-02,2018-03-30,WAW,ICN,9213,KLM,14,28,163
683,2018-03-03,2018-03-31,WAW,ICN,2277,LOT,9,28,164
684,2018-03-03,2018-03-31,WAW,ICN,2510,Finnair,29,28,164
685,2018-03-03,2018-03-31,WAW,ICN,2516,Qatar Airways,17,28,164
686,2018-03-03,2018-03-31,WAW,ICN,2519,Finnair,29,28,164
687,2018-03-03,2018-03-31,WAW,ICN,2527,Alitalia,38,28,164
688,2018-03-03,2018-03-31,WAW,ICN,2528,Qatar Airways,17,28,164
689,2018-03-03,2018-03-31,WAW,ICN,2598,Alitalia,38,28,164
690,2018-03-03,2018-03-31,WAW,ICN,2603,Alitalia,38,28,164
691,2018-03-03,2018-03-31,WAW,ICN,2640,Air France,38,28,164
692,2018-03-03,2018-03-31,WAW,ICN,2646,Air France,38,28,164
693,2018-03-04,2018-04-01,WAW,ICN,1990,KLM,18,28,165
694,2018-03-04,2018-04-01,WAW,ICN,2002,KLM,25,28,165
695,2018-03-04,2018-04-01,WAW,ICN,2003,KLM,25,28,165
696,2018-03-04,2018-04-01,WAW,ICN,2031,Air France,25,28,165
697,2018-03-04,2018-04-01,WAW,ICN,2032,Air France,18,28,165
698,2018-03-04,2018-04-01,WAW,ICN,2044,KLM,14,28,165
699,2018-03-04,2018-04-01,WAW,ICN,2082,KLM,25,28,165
700,2018-03-04,2018-04-01,WAW,ICN,2094,KLM,14,28,165
701,2018-03-04,2018-04-01,WAW,ICN,2095,KLM,18,28,165
702,2018-03-04,2018-04-01,WAW,ICN,2266,KLM,25,28,165
703,2018-03-05,2018-04-02,WAW,ICN,1815,Air France,30,28,166
704,2018-03-05,2018-04-02,WAW,ICN,1820,Air France,30,28,166
705,2018-03-05,2018-04-02,WAW,ICN,1824,Air France,35,28,166
706,2018-03-05,2018-04-02,WAW,ICN,1825,Air France,30,28,166
707,2018-03-05,2018-04-02,WAW,ICN,1830,Air France,35,28,166
708,2018-03-05,2018-04-02,WAW,ICN,1882,KLM,31,28,166
709,2018-03-05,2018-04-02,WAW,ICN,1883,Air France,30,28,166
710,2018-03-05,2018-04-02,WAW,ICN,1906,Air France,35,28,166
711,2018-03-05,2018-04-02,WAW,ICN,1910,Air France,30,28,166
712,2018-03-05,2018-04-02,WAW,ICN,1912,KLM,35,28,166
713,2018-03-06,2018-04-03,WAW,ICN,1759,KLM,25,28,167
714,2018-03-06,2018-04-03,WAW,ICN,1764,KLM,14,28,167
715,2018-03-06,2018-04-03,WAW,ICN,1768,KLM,25,28,167
716,2018-03-06,2018-04-03,WAW,ICN,1769,KLM,18,28,167
717,2018-03-06,2018-04-03,WAW,ICN,1772,KLM,25,28,167
718,2018-03-06,2018-04-03,WAW,ICN,1775,KLM,19,28,167
719,2018-03-06,2018-04-03,WAW,ICN,1780,Air France,18,28,167
720,2018-03-06,2018-04-03,WAW,ICN,1784,KLM,19,28,167
721,2018-03-06,2018-04-03,WAW,ICN,1785,KLM,25,28,167
722,2018-03-06,2018-04-03,WAW,ICN,1785,Air France,25,28,167
723,2018-05-01,2018-05-21,WAW,ICN,2015,Qatar Airways,23,20,222
724,2018-05-01,2018-05-21,WAW,ICN,2027,Qatar Airways,23,20,222
725,2018-05-01,2018-05-21,WAW,ICN,2101,Air France,17,20,222
726,2018-05-01,2018-05-21,WAW,ICN,2101,Air France,17,20,222
727,2018-05-01,2018-05-21,WAW,ICN,2195,KLM,18,20,222
728,2018-05-01,2018-05-21,WAW,ICN,2195,KLM,18,20,222
